TIME,RATE,ERROR,FRACEXP
274836052.79108006,2094.3125,45.76366,1.0
274836053.79108006,2087.3694,45.687737,1.0
274836054.79108006,2091.8875,45.737156,1.0
274836055.79108006,2165.8618,46.538822,1.0
274836056.79108006,2063.1042,45.421406,1.0
274836057.79108006,2062.1145,45.41051,1.0
274836058.79108006,2160.9248,46.48575,1.0
274836059.79108006,2162.0234,46.497562,1.0
274836060.79108006,2099.2952,45.818066,1.0
274836061.79108006,2146.874,46.334373,1.0
274836062.79108006,2137.0564,46.228306,1.0
274836063.79108006,2132.503,46.17903,1.0
274836064.79108006,2162.1448,46.498867,1.0
274836065.79108006,2096.8928,45.791843,1.0
274836066.79108006,2105.6543,45.88741,1.0
274836067.79108006,2177.0625,46.659004,1.0
274836068.79108006,2094.1587,45.76198,1.0
274836069.79108006,2052.023,45.29926,1.0
274836070.79108006,2121.7637,46.062607,1.0
274836071.79108006,2022.9242,44.97693,1.0
274836072.79108006,2140.174,46.262016,1.0
274836073.79108006,2218.538,47.10136,1.0
274836074.79108006,2151.654,46.385925,1.0
274836075.79108006,2072.3333,45.52289,1.0
274836076.79108006,2125.6355,46.104614,1.0
274836077.79108006,2156.3887,46.43693,1.0
274836078.79108006,2085.1238,45.663155,1.0
274836079.79108006,2088.9,45.704483,1.0
274836080.79108006,2070.5388,45.503174,1.0
274836081.79108006,2107.664,45.9093,1.0
274836082.79108006,2090.8784,45.726124,1.0
274836083.79108006,2044.7247,45.21863,1.0
274836084.79108006,2023.2402,44.980442,1.0
274836085.79108006,2091.959,45.737938,1.0
274836086.79108006,2053.58,45.316444,1.0
274836087.79108006,2214.574,47.05926,1.0
274836088.79108006,2147.7866,46.34422,1.0
274836089.79108006,2093.4812,45.754578,1.0
274836090.79108006,2150.6587,46.375195,1.0
274836091.79108006,2122.6733,46.07248,1.0
274836092.79108006,2136.5496,46.222824,1.0
274836093.79108006,2140.7754,46.268513,1.0
274836094.79108006,2125.1875,46.099754,1.0
274836095.79108006,2038.8967,45.154144,1.0
274836096.79108006,2035.7804,45.11962,1.0
274836097.79108006,2114.401,45.982616,1.0
274836098.79108006,2053.5479,45.31609,1.0
274836099.79108006,2083.6614,45.64714,1.0
274836100.79108006,2151.2651,46.381733,1.0
274836101.79108006,2207.4475,46.983482,1.0
274836102.79108006,1982.7163,44.527702,1.0
274836103.79108006,2158.9492,46.464493,1.0
274836104.79108006,2073.2913,45.53341,1.0
274836105.79108006,2088.6062,45.70127,1.0
274836106.79108006,2123.4941,46.081387,1.0
274836107.79108006,2106.9578,45.90161,1.0
274836108.79108006,2127.3555,46.123264,1.0
274836109.79108006,2128.7798,46.138702,1.0
274836110.79108006,2106.3784,45.895298,1.0
274836111.79108006,2115.7275,45.99704,1.0
274836112.79108006,2087.9482,45.694073,1.0
274836113.79108006,2093.6042,45.75592,1.0
274836114.79108006,2101.6912,45.844204,1.0
274836115.79108006,2155.5596,46.428005,1.0
274836116.79108006,2135.7861,46.214565,1.0
274836117.79108006,2130.7903,46.160484,1.0
274836118.79108006,2057.0588,45.35481,1.0
274836119.79108006,2065.362,45.446255,1.0
274836120.79108006,2106.4746,45.896347,1.0
274836121.79108006,2081.1824,45.619976,1.0
274836122.79108006,2067.5754,45.4706,1.0
274836123.79108006,2103.537,45.864334,1.0
274836124.79108006,2069.2021,45.488483,1.0
274836125.79108006,2095.7676,45.779552,1.0
274836126.79108006,2125.7178,46.105507,1.0
274836127.79108006,2109.1833,45.925846,1.0
274836128.79108006,2165.8835,46.539055,1.0
274836129.79108006,2105.4653,45.88535,1.0
274836130.79108006,2158.2188,46.456635,1.0
274836131.79108006,2082.5159,45.63459,1.0
274836132.79108006,2062.4727,45.414455,1.0
274836133.79108006,2192.4714,46.823833,1.0
274836134.79108006,2016.5874,44.90643,1.0
274836135.79108006,2090.203,45.71874,1.0
274836136.79108006,2096.5474,45.78807,1.0
274836137.79108006,2196.1365,46.862953,1.0
274836138.79108006,2147.3872,46.33991,1.0
274836139.79108006,2015.0463,44.889267,1.0
274836140.79108006,2133.591,46.19081,1.0
274836141.79108006,2183.358,46.726414,1.0
274836142.79108006,2161.9648,46.496933,1.0
274836143.79108006,2179.134,46.681194,1.0
274836144.79108006,2068.1929,45.47739,1.0
274836145.79108006,2081.965,45.628555,1.0
274836146.79108006,1973.6914,44.426247,1.0
274836147.79108006,2123.2495,46.07873,1.0
274836148.79108006,2087.8933,45.69347,1.0
274836149.79108006,2166.1975,46.542427,1.0
274836150.79108006,2168.2817,46.56481,1.0
274836151.79108006,2129.1814,46.143055,1.0
274836152.79108006,2190.9075,46.80713,1.0
274836153.79108006,2122.133,46.066616,1.0
274836154.79108006,2136.52,46.222504,1.0
274836155.79108006,2183.2522,46.725285,1.0
274836156.79108006,2152.8538,46.398853,1.0
274836157.79108006,2116.8784,46.00955,1.0
274836158.79108006,2063.2751,45.42329,1.0
274836159.79108006,2131.5813,46.169052,1.0
274836160.79108006,2160.2195,46.47816,1.0
274836161.79108006,2164.1416,46.520336,1.0
274836162.79108006,2079.1553,45.597755,1.0
274836163.79108006,2099.885,45.8245,1.0
274836164.79108006,2130.1267,46.153297,1.0
274836165.79108006,2061.5303,45.40408,1.0
274836166.79108006,2108.9155,45.92293,1.0
274836167.79108006,2124.7659,46.095184,1.0
274836168.79108006,2018.1346,44.923653,1.0
274836169.79108006,2073.0037,45.53025,1.0
274836170.79108006,2072.2173,45.521614,1.0
274836171.79108006,2090.7646,45.72488,1.0
274836172.79108006,1998.2861,44.702194,1.0
274836173.79108006,2189.5461,46.792587,1.0
274836174.79108006,2180.3047,46.693733,1.0
274836175.79108006,2125.6707,46.104996,1.0
274836176.79108006,2092.9795,45.749092,1.0
274836177.79108006,2017.7006,44.918823,1.0
274836178.79108006,2019.5327,44.939213,1.0
274836179.79108006,2096.1138,45.783337,1.0
274836180.79108006,2125.8433,46.10687,1.0
274836181.79108006,2080.4434,45.611877,1.0
274836182.79108006,2074.725,45.54915,1.0
274836183.79108006,2142.9617,46.292133,1.0
274836184.79108006,2128.767,46.138565,1.0
274836185.79108006,2058.6125,45.371937,1.0
274836186.79108006,2130.048,46.152443,1.0
274836187.79108006,2029.5426,45.050446,1.0
274836188.79108006,2214.0867,47.05408,1.0
274836189.79108006,2046.1025,45.233864,1.0
274836190.79108006,2157.2356,46.44605,1.0
274836191.79108006,2119.8435,46.04176,1.0
274836192.79108006,2182.8032,46.720478,1.0
274836193.79108006,2068.0952,45.476315,1.0
274836194.79108006,2074.5798,45.547554,1.0
274836195.79108006,2042.6503,45.19569,1.0
274836196.79108006,2101.7727,45.845093,1.0
274836197.79108006,2103.9082,45.868378,1.0
274836198.79108006,2177.0818,46.65921,1.0
274836199.79108006,2099.6858,45.822327,1.0
274836200.79108006,2105.9177,45.890278,1.0
274836201.79108006,2171.8398,46.603,1.0
274836202.79108006,2174.2844,46.629223,1.0
274836203.79108006,1927.5397,43.903755,1.0
274836204.79108006,2117.0269,46.01116,1.0
274836205.79108006,2083.7605,45.648224,1.0
274836206.79108006,2063.863,45.42976,1.0
274836207.79108006,2104.9807,45.88007,1.0
274836208.79108006,2069.9465,45.496666,1.0
274836209.79108006,2078.9739,45.595764,1.0
274836210.79108006,2076.592,45.56964,1.0
274836211.79108006,2103.7117,45.866238,1.0
274836212.79108006,2118.104,46.022865,1.0
274836213.79108006,2127.4434,46.124218,1.0
274836214.79108006,2022.1361,44.968166,1.0
274836215.79108006,2159.529,46.470734,1.0
274836216.79108006,2086.9968,45.68366,1.0
274836217.79108006,2082.628,45.63582,1.0
274836218.79108006,2047.2251,45.246273,1.0
274836219.79108006,2101.907,45.846558,1.0
274836220.79108006,2138.6538,46.245583,1.0
274836221.79108006,2112.1465,45.958096,1.0
274836222.79108006,1978.3749,44.478928,1.0
274836223.79108006,2094.487,45.765568,1.0
274836224.79108006,2176.7373,46.655518,1.0
274836225.79108006,2128.8179,46.139114,1.0
274836226.79108006,2133.801,46.193085,1.0
274836227.79108006,2130.1086,46.1531,1.0
274836228.79108006,2083.8376,45.64907,1.0
274836229.79108006,2214.4783,47.058243,1.0
274836230.79108006,2167.157,46.552734,1.0
274836231.79108006,2042.9172,45.198643,1.0
274836232.79108006,2056.9377,45.353474,1.0
274836233.79108006,2098.6868,45.811428,1.0
274836234.79108006,2086.129,45.67416,1.0
274836235.79108006,2132.971,46.184097,1.0
274836236.79108006,2111.4058,45.950035,1.0
274836237.79108006,2143.095,46.293575,1.0
274836238.79108006,2052.8403,45.30828,1.0
274836239.79108006,2120.163,46.045227,1.0
274836240.79108006,2153.3582,46.40429,1.0
274836241.79108006,2112.4001,45.960854,1.0
274836242.79108006,2085.3992,45.666172,1.0
274836243.79108006,2083.151,45.64155,1.0
274836244.79108006,2124.1948,46.08899,1.0
274836245.79108006,2155.8862,46.431522,1.0
274836246.79108006,2026.4116,45.015682,1.0
274836247.79108006,2216.9072,47.084045,1.0
274836248.79108006,2107.9016,45.91189,1.0
274836249.79108006,2142.8215,46.29062,1.0
274836250.79108006,2103.7883,45.867073,1.0
274836251.79108006,2053.1653,45.311867,1.0
274836252.79108006,2065.7205,45.4502,1.0
274836253.79108006,2021.1562,44.95727,1.0
274836254.79108006,2067.8713,45.473854,1.0
274836255.79108006,2192.8975,46.828384,1.0
274836256.79108006,2070.2632,45.500145,1.0
274836257.79108006,2184.3105,46.736607,1.0
274836258.79108006,2075.0437,45.552647,1.0
274836259.79108006,2177.1692,46.660145,1.0
274836260.79108006,2098.8958,45.813705,1.0
274836261.79108006,2116.3752,46.004078,1.0
274836262.79108006,2036.0505,45.122616,1.0
274836263.79108006,2031.9242,45.07687,1.0
274836264.79108006,2069.9495,45.496696,1.0
274836265.79108006,2037.6571,45.140415,1.0
274836266.79108006,2144.138,46.304836,1.0
274836267.79108006,2141.4888,46.276222,1.0
274836268.79108006,2015.3823,44.89301,1.0
274836269.79108006,2088.6091,45.7013,1.0
274836270.79108006,2135.2566,46.208836,1.0
274836271.79108006,1934.9255,43.98779,1.0
274836272.79108006,2037.6477,45.140312,1.0
274836273.79108006,1985.2423,44.556057,1.0
274836274.79108006,2039.663,45.16263,1.0
274836275.79108006,2081.4014,45.62238,1.0
274836276.79108006,2165.82,46.538372,1.0
274836277.79108006,2153.6768,46.407722,1.0
274836278.79108006,2064.568,45.43752,1.0
274836279.79108006,2081.0618,45.618656,1.0
274836280.79108006,1958.826,44.258625,1.0
274836281.79108006,2182.295,46.71504,1.0
274836282.79108006,2074.0686,45.541943,1.0
274836283.79108006,2064.8982,45.44115,1.0
274836284.79108006,2172.867,46.61402,1.0
274836285.79108006,2062.493,45.414677,1.0
274836286.79108006,2052.935,45.309326,1.0
274836287.79108006,2172.07,46.605473,1.0
274836288.79108006,2099.6768,45.82223,1.0
274836289.79108006,2112.9377,45.9667,1.0
274836290.79108006,2136.3699,46.220882,1.0
274836291.79108006,2046.6735,45.240177,1.0
274836292.79108006,2058.7415,45.373356,1.0
274836293.79108006,2075.1406,45.55371,1.0
274836294.79108006,2034.1208,45.10123,1.0
274836295.79108006,2077.1292,45.57553,1.0
274836296.79108006,2128.3774,46.134342,1.0
274836297.79108006,2016.8776,44.90966,1.0
274836298.79108006,2087.314,45.68713,1.0
274836299.79108006,2013.7052,44.87433,1.0
274836300.79108006,2102.7148,45.85537,1.0
274836301.79108006,2078.07,45.585854,1.0
274836302.79108006,2106.7346,45.899178,1.0
274836303.79108006,2162.7834,46.505737,1.0
274836304.79108006,2048.6794,45.26234,1.0
274836305.79108006,2094.259,45.763077,1.0
274836306.79108006,2098.3765,45.80804,1.0
274836307.79108006,2174.97,46.636574,1.0
274836308.79108006,2043.3077,45.20296,1.0
274836309.79108006,2052.0042,45.299053,1.0
274836310.79108006,2055.7712,45.340614,1.0
274836311.79108006,2103.4346,45.863216,1.0
274836312.79108006,2006.3604,44.792416,1.0
274836313.79108006,2075.7913,45.560852,1.0
274836314.79108006,2073.833,45.539356,1.0
274836315.79108006,1993.2373,44.645687,1.0
274836316.79108006,2084.2134,45.653187,1.0
274836317.79108006,2135.186,46.208073,1.0
274836318.79108006,2102.4182,45.852135,1.0
274836319.79108006,2133.487,46.189686,1.0
274836320.79108006,2180.3367,46.694077,1.0
274836321.79108006,2090.8518,45.725834,1.0
274836322.79108006,2124.9448,46.097122,1.0
274836323.79108006,2133.861,46.193733,1.0
274836324.79108006,2113.831,45.976418,1.0
274836325.79108006,1979.4359,44.490852,1.0
274836326.79108006,2056.6062,45.34982,1.0
274836327.79108006,2080.762,45.61537,1.0
274836328.79108006,2070.6223,45.50409,1.0
274836329.79108006,2152.134,46.391098,1.0
274836330.79108006,2108.4583,45.91795,1.0
274836331.79108006,2046.7123,45.240604,1.0
274836332.79108006,2076.2546,45.565937,1.0
274836333.79108006,2140.4607,46.265114,1.0
274836334.79108006,2137.8083,46.23644,1.0
274836335.79108006,2166.317,46.54371,1.0
274836336.79108006,2087.1873,45.685745,1.0
274836337.79108006,2134.7456,46.20331,1.0
274836338.79108006,2050.307,45.280315,1.0
274836339.79108006,2024.4445,44.993828,1.0
274836340.79108006,2016.1837,44.901936,1.0
274836341.79108006,2094.4644,45.76532,1.0
274836342.79108006,2011.9392,44.854645,1.0
274836343.79108006,2083.5989,45.646454,1.0
274836344.79108006,2108.4785,45.91817,1.0
274836345.79108006,2004.8646,44.775715,1.0
274836346.79108006,2060.0571,45.38785,1.0
274836347.79108006,2023.541,44.983788,1.0
274836348.79108006,2127.8684,46.128822,1.0
274836349.79108006,2103.8074,45.86728,1.0
274836350.79108006,2033.6212,45.095688,1.0
274836351.79108006,2105.161,45.88203,1.0
274836352.79108006,2128.6086,46.13685,1.0
274836353.79108006,2070.8638,45.506744,1.0
274836354.79108006,2026.951,45.02167,1.0
274836355.79108006,1985.739,44.56163,1.0
274836356.79108006,2155.267,46.424854,1.0
274836357.79108006,2015.7507,44.897114,1.0
274836358.79108006,2083.9258,45.650036,1.0
274836359.79108006,2116.8696,46.009453,1.0
274836360.79108006,2009.3368,44.825626,1.0
274836361.79108006,2076.8245,45.57219,1.0
274836362.79108006,2079.573,45.602337,1.0
274836363.79108006,2091.5098,45.73303,1.0
274836364.79108006,2151.9187,46.38878,1.0
274836365.79108006,2071.1929,45.51036,1.0
274836366.79108006,2098.2517,45.80668,1.0
274836367.79108006,2090.7537,45.72476,1.0
274836368.79108006,2077.5054,45.57966,1.0
274836369.79108006,2071.3289,45.511852,1.0
274836370.79108006,2024.7665,44.997406,1.0
274836371.79108006,2050.1511,45.278595,1.0
274836372.79108006,2046.5322,45.238613,1.0
274836373.79108006,2050.0671,45.277668,1.0
274836374.79108006,2105.633,45.887177,1.0
274836375.79108006,2141.885,46.280502,1.0
274836376.79108006,1976.7562,44.460728,1.0
274836377.79108006,2125.0674,46.098454,1.0
274836378.79108006,2153.5498,46.406357,1.0
274836379.79108006,2063.585,45.4267,1.0
274836380.79108006,2075.3628,45.55615,1.0
274836381.79108006,2115.2227,45.99155,1.0
274836382.79108006,2108.3474,45.916744,1.0
274836383.79108006,2032.8777,45.087444,1.0
274836384.79108006,2103.1045,45.859615,1.0
274836385.79108006,2057.3716,45.358257,1.0
274836386.79108006,2057.0115,45.35429,1.0
274836387.79108006,2070.1726,45.49915,1.0
274836388.79108006,2024.1309,44.99034,1.0
274836389.79108006,2023.3217,44.981346,1.0
274836390.79108006,2108.5034,45.91844,1.0
274836391.79108006,1996.9742,44.68752,1.0
274836392.79108006,2117.1655,46.01267,1.0
274836393.79108006,2072.6494,45.52636,1.0
274836394.79108006,2063.001,45.42027,1.0
274836395.79108006,2022.9288,44.976982,1.0
274836396.79108006,2165.0225,46.5298,1.0
274836397.79108006,2074.2148,45.54355,1.0
274836398.79108006,2054.7224,45.329044,1.0
274836399.79108006,2125.043,46.098186,1.0
274836400.79108006,2021.5637,44.961803,1.0
274836401.79108006,2062.7073,45.417038,1.0
274836402.79108006,2008.6672,44.818157,1.0
274836403.79108006,2034.9576,45.110504,1.0
274836404.79108006,2087.4836,45.688988,1.0
274836405.79108006,2065.7449,45.450466,1.0
274836406.79108006,2018.8591,44.931717,1.0
274836407.79108006,2089.9956,45.71647,1.0
274836408.79108006,2176.6692,46.65479,1.0
274836409.79108006,2058.5188,45.370903,1.0
274836410.79108006,2068.7532,45.483547,1.0
274836411.79108006,2111.9492,45.955948,1.0
274836412.79108006,2081.1638,45.619774,1.0
274836413.79108006,2043.6063,45.206264,1.0
274836414.79108006,2092.3003,45.74167,1.0
274836415.79108006,2011.8899,44.854095,1.0
274836416.79108006,2137.2253,46.230133,1.0
274836417.79108006,2122.024,46.06543,1.0
274836418.79108006,1935.4384,43.993618,1.0
274836419.79108006,2051.2659,45.2909,1.0
274836420.79108006,2162.272,46.500237,1.0
274836421.79108006,2032.485,45.083088,1.0
274836422.79108006,2110.747,45.942867,1.0
274836423.79108006,2049.1191,45.267197,1.0
274836424.79108006,2036.902,45.13205,1.0
274836425.79108006,2002.0243,44.743984,1.0
274836426.79108006,2032.2012,45.07994,1.0
274836427.79108006,2061.1987,45.400425,1.0
274836428.79108006,2065.2456,45.444973,1.0
274836429.79108006,2027.1831,45.02425,1.0
274836430.79108006,2200.7852,46.912525,1.0
274836431.79108006,2029.3837,45.04868,1.0
274836432.79108006,2087.8096,45.692554,1.0
274836433.79108006,2036.477,45.127342,1.0
274836434.79108006,2065.7886,45.450947,1.0
274836435.79108006,2019.2186,44.935715,1.0
274836436.79108006,2041.6533,45.184658,1.0
274836437.79108006,2009.9055,44.83197,1.0
274836438.79108006,2138.1184,46.23979,1.0
274836439.79108006,2051.516,45.293667,1.0
274836440.79108006,2083.7761,45.648396,1.0
274836441.79108006,2058.8489,45.37454,1.0
274836442.79108006,2095.9514,45.781563,1.0
274836443.79108006,1966.1959,44.34181,1.0
274836444.79108006,2123.8403,46.085144,1.0
274836445.79108006,2180.0215,46.6907,1.0
274836446.79108006,2042.494,45.19396,1.0
274836447.79108006,2105.0627,45.880962,1.0
274836448.79108006,2106.1067,45.892338,1.0
274836449.79108006,2005.4413,44.782154,1.0
274836450.79108006,2078.554,45.59116,1.0
274836451.79108006,2020.815,44.953476,1.0
274836452.79108006,2073.6357,45.53719,1.0
274836453.79108006,2059.7578,45.384556,1.0
274836454.79108006,2076.1465,45.56475,1.0
274836455.79108006,2164.2305,46.52129,1.0
274836456.79108006,1975.8796,44.450867,1.0
274836457.79108006,1956.298,44.230057,1.0
274836458.79108006,2018.7112,44.93007,1.0
274836459.79108006,2088.8342,45.703766,1.0
274836460.79108006,2147.153,46.337383,1.0
274836461.79108006,2028.5627,45.03957,1.0
274836462.79108006,1991.9188,44.630917,1.0
274836463.79108006,2052.7898,45.307724,1.0
274836464.79108006,2056.9954,45.35411,1.0
274836465.79108006,1969.5118,44.37918,1.0
274836466.79108006,2034.8365,45.10916,1.0
274836467.79108006,2088.8232,45.703648,1.0
274836468.79108006,1970.3534,44.388664,1.0
274836469.79108006,2146.2327,46.32745,1.0
274836470.79108006,2024.676,44.9964,1.0
274836471.79108006,2044.5448,45.216644,1.0
274836472.79108006,2032.9092,45.087795,1.0
274836473.79108006,2003.5527,44.761063,1.0
274836474.79108006,2022.9187,44.976868,1.0
274836475.79108006,2041.858,45.186924,1.0
274836476.79108006,1995.4752,44.670742,1.0
274836477.79108006,2036.1143,45.12332,1.0
274836478.79108006,2094.32,45.76374,1.0
274836479.79108006,1978.7338,44.48296,1.0
274836480.79108006,2089.8828,45.715237,1.0
274836481.79108006,2101.709,45.8444,1.0
274836482.79108006,2092.3894,45.74264,1.0
274836483.79108006,2038.6721,45.151657,1.0
274836484.79108006,1995.1433,44.667027,1.0
274836485.79108006,2044.6049,45.217308,1.0
274836486.79108006,2038.8783,45.15394,1.0
274836487.79108006,2056.3223,45.34669,1.0
274836488.79108006,2068.569,45.481525,1.0
274836489.79108006,2097.6616,45.800236,1.0
274836490.79108006,2007.144,44.801163,1.0
274836491.79108006,2118.599,46.028244,1.0
274836492.79108006,2100.916,45.83575,1.0
274836493.79108006,2053.66,45.317326,1.0
274836494.79108006,2011.575,44.850586,1.0
274836495.79108006,2030.7587,45.06394,1.0
274836496.79108006,2081.4326,45.62272,1.0
274836497.79108006,2040.4757,45.171623,1.0
274836498.79108006,2107.5237,45.907772,1.0
274836499.79108006,2015.6012,44.895447,1.0
274836500.79108006,1973.109,44.419693,1.0
274836501.79108006,2035.384,45.11523,1.0
274836502.79108006,1869.198,43.234222,1.0
274836503.79108006,2006.3483,44.79228,1.0
274836504.79108006,2047.0686,45.24454,1.0
274836505.79108006,2015.5183,44.894524,1.0
274836506.79108006,2048.8867,45.26463,1.0
274836507.79108006,1996.6837,44.684265,1.0
274836508.79108006,2042.4169,45.193108,1.0
274836509.79108006,1990.7435,44.61775,1.0
274836510.79108006,1971.1414,44.397537,1.0
274836511.79108006,2068.459,45.480312,1.0
274836512.79108006,2013.7585,44.87492,1.0
274836513.79108006,2088.5173,45.7003,1.0
274836514.79108006,2085.2266,45.66428,1.0
274836515.79108006,2046.552,45.238834,1.0
274836516.79108006,2007.8022,44.808506,1.0
274836517.79108006,2089.7656,45.713955,1.0
274836518.79108006,2068.123,45.47662,1.0
274836519.79108006,2017.0398,44.911465,1.0
274836520.79108006,2014.5262,44.883472,1.0
274836521.79108006,1935.4504,43.993755,1.0
274836522.79108006,2118.3823,46.025887,1.0
274836523.79108006,2011.6129,44.85101,1.0
274836524.79108006,2001.0365,44.73295,1.0
274836525.79108006,2057.2603,45.357033,1.0
274836526.79108006,2042.937,45.19886,1.0
274836527.79108006,2060.681,45.394722,1.0
274836528.79108006,2065.1094,45.443474,1.0
274836529.79108006,2050.9717,45.287655,1.0
274836530.79108006,2029.266,45.047375,1.0
274836531.79108006,2024.8777,44.998642,1.0
274836532.79108006,2048.842,45.264137,1.0
274836533.79108006,2017.0098,44.911133,1.0
274836534.79108006,2005.8995,44.78727,1.0
274836535.79108006,2020.5262,44.950264,1.0
274836536.79108006,1944.1029,44.091984,1.0
274836537.79108006,2003.8171,44.764015,1.0
274836538.79108006,2050.3337,45.280613,1.0
274836539.79108006,2072.0881,45.520195,1.0
274836540.79108006,2112.5806,45.96282,1.0
274836541.79108006,1970.1652,44.386543,1.0
274836542.79108006,2001.5999,44.739243,1.0
274836543.79108006,2078.2996,45.58837,1.0
274836544.79108006,2054.1194,45.322395,1.0
274836545.79108006,2136.457,46.221825,1.0
274836546.79108006,2028.0282,45.033634,1.0
274836547.79108006,2062.7664,45.417686,1.0
274836548.79108006,2033.825,45.09795,1.0
274836549.79108006,1963.4271,44.310577,1.0
274836550.79108006,2077.3115,45.577534,1.0
274836551.79108006,2017.402,44.915497,1.0
274836552.79108006,2132.8628,46.182926,1.0
274836553.79108006,2037.3544,45.137062,1.0
274836554.79108006,2093.9597,45.759804,1.0
274836555.79108006,2050.9358,45.28726,1.0
274836556.79108006,2069.5886,45.492733,1.0
274836557.79108006,2044.9048,45.220623,1.0
274836558.79108006,2023.6971,44.985523,1.0
274836559.79108006,1972.2667,44.41021,1.0
274836560.79108006,2031.6849,45.074215,1.0
274836561.79108006,2065.152,45.443943,1.0
274836562.79108006,2121.2903,46.05747,1.0
274836563.79108006,2069.6475,45.493378,1.0
274836564.79108006,2058.0774,45.36604,1.0
274836565.79108006,2079.3442,45.599827,1.0
274836566.79108006,1979.2489,44.48875,1.0
274836567.79108006,2020.7241,44.952465,1.0
274836568.79108006,2039.3231,45.158867,1.0
274836569.79108006,2076.9011,45.573032,1.0
274836570.79108006,2078.293,45.5883,1.0
274836571.79108006,2003.358,44.75889,1.0
274836572.79108006,2019.7745,44.941902,1.0
274836573.79108006,1976.3893,44.4566,1.0
274836574.79108006,2042.5059,45.19409,1.0
274836575.79108006,2029.5938,45.051014,1.0
274836576.79108006,2040.05,45.166912,1.0
274836577.79108006,2011.696,44.851936,1.0
274836578.79108006,2008.3225,44.814312,1.0
274836579.79108006,2047.9044,45.253777,1.0
274836580.79108006,1960.7073,44.279873,1.0
274836581.79108006,2103.0107,45.858597,1.0
274836582.79108006,2023.0524,44.978355,1.0
274836583.79108006,2111.0544,45.946213,1.0
274836584.79108006,2055.7314,45.340176,1.0
274836585.79108006,2114.3108,45.981636,1.0
274836586.79108006,2098.938,45.814167,1.0
274836587.79108006,1973.3945,44.422905,1.0
274836588.79108006,2005.7264,44.785336,1.0
274836589.79108006,2082.5918,45.63542,1.0
274836590.79108006,2044.7979,45.21944,1.0
274836591.79108006,2011.5396,44.85019,1.0
274836592.79108006,2122.7278,46.07307,1.0
274836593.79108006,1994.1252,44.65563,1.0
274836594.79108006,2036.6951,45.129757,1.0
274836595.79108006,2057.8726,45.36378,1.0
274836596.79108006,2010.9775,44.843925,1.0
274836597.79108006,2043.5013,45.205105,1.0
274836598.79108006,2112.7407,45.964558,1.0
274836599.79108006,2010.1027,44.834167,1.0
274836600.79108006,2024.0924,44.989914,1.0
274836601.79108006,2024.549,44.994987,1.0
274836602.79108006,2092.7573,45.746666,1.0
274836603.79108006,2045.535,45.227592,1.0
274836604.79108006,2049.4614,45.270977,1.0
274836605.79108006,1971.3842,44.400272,1.0
274836606.79108006,1991.84,44.630035,1.0
274836607.79108006,2101.7522,45.84487,1.0
274836608.79108006,2070.3843,45.501476,1.0
274836609.79108006,2010.7723,44.841637,1.0
274836610.79108006,2029.958,45.055054,1.0
274836611.79108006,2047.0208,45.244015,1.0
274836612.79108006,2090.3354,45.72019,1.0
274836613.79108006,2028.9683,45.04407,1.0
274836614.79108006,2001.2219,44.73502,1.0
274836615.79108006,2019.3036,44.93666,1.0
274836616.79108006,2039.0159,45.155464,1.0
274836617.79108006,2024.9434,44.99937,1.0
274836618.79108006,2089.7927,45.714252,1.0
274836619.79108006,2034.9615,45.11055,1.0
274836620.79108006,1958.1128,44.25057,1.0
274836621.79108006,2011.44,44.84908,1.0
274836622.79108006,2009.739,44.830112,1.0
274836623.79108006,1987.2506,44.57859,1.0
274836624.79108006,2017.6024,44.91773,1.0
274836625.79108006,2006.3422,44.79221,1.0
274836626.79108006,2092.9817,45.749115,1.0
274836627.79108006,2076.289,45.566315,1.0
274836628.79108006,2095.2148,45.773518,1.0
274836629.79108006,1941.5737,44.063293,1.0
274836630.79108006,2031.2488,45.069378,1.0
274836631.79108006,2084.4568,45.655853,1.0
274836632.79108006,2017.3369,44.914772,1.0
274836633.79108006,1999.9617,44.720932,1.0
274836634.79108006,2023.0358,44.97817,1.0
274836635.79108006,2002.5012,44.749317,1.0
274836636.79108006,2051.6707,45.295372,1.0
274836637.79108006,2066.0674,45.454014,1.0
274836638.79108006,1978.9473,44.48536,1.0
274836639.79108006,2074.284,45.544308,1.0
274836640.79108006,2013.8168,44.87557,1.0
274836641.79108006,2000.1555,44.7231,1.0
274836642.79108006,2070.6746,45.504665,1.0
274836643.79108006,2019.025,44.933563,1.0
274836644.79108006,2083.3625,45.643867,1.0
274836645.79108006,2017.8135,44.92008,1.0
274836646.79108006,2052.8835,45.308758,1.0
274836647.79108006,2001.394,44.736942,1.0
274836648.79108006,2027.451,45.027225,1.0
274836649.79108006,1944.8666,44.100643,1.0
274836650.79108006,2004.4236,44.77079,1.0
274836651.79108006,2058.0674,45.36593,1.0
274836652.79108006,2015.2076,44.891064,1.0
274836653.79108006,2081.6758,45.625385,1.0
274836654.79108006,2121.046,46.054813,1.0
274836655.79108006,2006.8347,44.79771,1.0
274836656.79108006,2002.617,44.750607,1.0
274836657.79108006,2113.5833,45.973724,1.0
274836658.79108006,2058.9194,45.375317,1.0
274836659.79108006,2049.2336,45.268463,1.0
274836660.79108006,2042.2382,45.191128,1.0
274836661.79108006,1986.302,44.567947,1.0
274836662.79108006,2053.632,45.317017,1.0
274836663.79108006,2084.9116,45.66083,1.0
274836664.79108006,2022.4902,44.972107,1.0
